Date,RSI,Numerical_Signal
2015-08-27,52.16740227672282,0.0
2015-08-28,53.372275299015335,0.0
2015-08-31,51.69935222106033,0.0
2015-09-01,45.64038146120876,0.0
2015-09-02,50.02806816899375,0.0
2015-09-03,49.782109064683716,0.0
2015-09-04,47.388140619427375,0.0
2015-09-08,54.474995082812555,0.0
2015-09-09,52.61075183319059,0.0
2015-09-10,53.91144977503637,0.0
2015-09-11,55.864474698775176,0.0
2015-09-14,55.95659455431197,0.0
2015-09-15,58.608891092583164,0.0
2015-09-16,55.8432545310823,0.0
2015-09-17,54.866527970123165,0.0
2015-09-18,51.587905974063005,0.0
2015-09-21,51.233689657611976,0.0
2015-09-22,48.4984431804164,0.0
2015-09-23,49.43633609163331,0.0
2015-09-24,47.85452113696776,0.0
2015-09-25,50.90395047918108,0.0
2015-09-28,44.72534200208868,0.0
2015-09-29,43.60270302627998,0.0
2015-09-30,49.657548391553995,0.0
2015-10-01,46.798379377205926,0.0
2015-10-02,48.11008301514259,0.0
2015-10-05,45.98169817187786,0.0
2015-10-06,42.137073512535174,0.0
2015-10-07,43.98315241018986,0.0
2015-10-08,42.16761983315972,0.0
2015-10-09,42.45135091691661,0.0
2015-10-12,43.47921135025422,0.0
2015-10-13,39.361300502810444,0.0
2015-10-14,44.6273257810704,0.0
2015-10-15,49.6782650483751,0.0
2015-10-16,48.82285643866107,0.0
2015-10-19,46.58284065684118,0.0
2015-10-20,47.70260913992332,0.0
2015-10-21,48.45302257805078,0.0
2015-10-22,53.99873519762319,0.0
2015-10-23,58.17271536361016,0.0
2015-10-26,51.24115559596089,0.0
2015-10-27,49.04386046607701,0.0
2015-10-28,54.50073871328406,0.0
2015-10-29,47.73495049784269,0.0
2015-10-30,50.55732496276857,0.0
2015-11-02,51.17265027627092,0.0
2015-11-03,49.55479127926097,0.0
2015-11-04,51.48223705306762,0.0
2015-11-05,48.447737336776115,0.0
2015-11-06,56.16978900596285,0.0
2015-11-09,53.07077209035634,0.0
2015-11-10,47.28488175716003,0.0
2015-11-11,47.367219229718245,0.0
2015-11-12,47.28030474696721,0.0
2015-11-13,45.24994204374155,0.0
2015-11-16,49.181139904308566,0.0
2015-11-17,49.75463586291418,0.0
2015-11-18,53.39761085943134,0.0
2015-11-19,52.65410658027368,0.0
2015-11-20,53.795818661134895,0.0
2015-11-23,51.59292666013917,0.0
2015-11-24,55.41096312433354,0.0
2015-11-25,55.45829949588039,0.0
2015-11-27,57.05108802583203,0.0
2015-11-30,57.45142857549953,0.0
2015-12-01,59.8117828032354,0.0
2015-12-02,58.84843615505573,0.0
2015-12-03,68.71166313962884,0.0
2015-12-04,70.37443752748837,0.0
2015-12-07,71.1169424087179,0.0
2015-12-08,69.59016010280394,0.0
2015-12-09,66.5226940224397,0.0
2015-12-10,67.71127286215555,0.0
2015-12-11,63.57173191439637,0.0
2015-12-14,60.9808213533594,0.0
2015-12-15,61.639521398136104,0.0
2015-12-16,62.566718251015985,0.0
2015-12-17,57.77843188272485,0.0
2015-12-18,57.39542883819193,0.0
2015-12-21,62.64005565778061,0.0
2015-12-22,61.63580653566681,0.0
2015-12-23,62.904164390260725,0.0
2015-12-24,62.60884145399808,0.0
2015-12-28,62.63816128643841,0.0
2015-12-29,64.21325324563472,0.0
2015-12-30,63.2019004191975,0.0
2015-12-31,59.34722924053075,0.0
2016-01-04,54.77444648975262,0.0
2016-01-05,48.24619957389909,0.0
2016-01-06,43.38131497907563,0.0
2016-01-07,39.187477835703795,0.0
2016-01-08,38.39948827223783,0.0
2016-01-11,38.24621137930364,0.0
2016-01-12,41.16783752406957,0.0
2016-01-13,35.002856672623864,0.0
2016-01-14,37.807551106523384,0.0
2016-01-15,33.55115930702155,0.0
2016-01-19,33.702555511435406,0.0
2016-01-20,39.2160614272351,0.0
2016-01-21,40.196435696143325,0.0
2016-01-22,40.17683216544872,0.0
2016-01-25,40.15610919714961,0.0
2016-01-26,40.0466867432052,0.0
2016-01-27,37.82059904029083,0.0
2016-01-28,44.2827645059723,0.0
2016-01-29,53.60457304200267,0.0
2016-02-01,57.66121323532525,0.0
2016-02-02,52.2511582992171,0.0
2016-02-03,50.141928426355804,0.0
2016-02-04,55.0105979483089,0.0
2016-02-05,47.075579045863535,0.0
2016-02-08,41.73624448390861,0.0
2016-02-09,40.14169227107767,0.0
2016-02-10,39.760186274592996,0.0
2016-02-11,37.61507415344117,0.0
2016-02-12,43.581304099339576,0.0
2016-02-16,48.08191442436077,0.0
2016-02-17,52.01134118596346,0.0
2016-02-18,48.829767587144396,0.0
2016-02-19,50.25769157980497,0.0
2016-02-22,52.00379193243464,0.0
2016-02-23,49.67934179056417,0.0
2016-02-24,51.68919537546751,0.0
2016-02-25,53.60615838083464,0.0
2016-02-26,54.184587515088474,0.0
2016-02-29,54.983085584666384,0.0
2016-03-01,58.9149923585038,0.0
2016-03-02,57.183788885538384,0.0
2016-03-03,57.509739066624434,0.0
2016-03-04,64.45765692885706,0.0
2016-03-07,61.35479847601915,0.0
2016-03-08,56.938960111468,0.0
2016-03-09,58.82331473616713,0.0
2016-03-10,60.743703614366176,0.0
2016-03-11,63.9296196269469,0.0
2016-03-14,63.09175287245553,0.0
2016-03-15,63.33862344171192,0.0
2016-03-16,63.8447237321559,0.0
2016-03-17,66.072377977647,0.0
2016-03-18,66.77026920643078,0.0
2016-03-21,67.07536804938422,0.0
2016-03-22,68.50690427239178,0.0
2016-03-23,65.64644988755016,0.0
2016-03-24,65.65502682214516,0.0
2016-03-28,65.74563532850073,0.0
2016-03-29,66.70321098695769,0.0
2016-03-30,69.18293984028456,0.0
2016-03-31,64.75166559695408,0.0
2016-04-01,67.72426560872412,0.0
2016-04-04,64.59563816174926,0.0
2016-04-05,62.91080243566891,0.0
2016-04-06,65.36085992225799,0.0
2016-04-07,60.99278265601607,0.0
2016-04-08,62.22019300980093,0.0
2016-04-11,61.28576358572223,0.0
2016-04-12,60.96266755741707,0.0
2016-04-13,65.31908170370801,0.0
2016-04-14,64.08505161533094,0.0
2016-04-15,58.210145869956214,0.0
2016-04-18,58.70371274454958,0.0
2016-04-19,51.166396526793925,0.0
2016-04-20,53.96519628896692,0.0
2016-04-21,51.25786935084484,0.0
2016-04-22,49.82204298568094,0.0
2016-04-25,48.101525917533536,0.0
2016-04-26,50.54205891452174,0.0
2016-04-27,51.65859657329631,0.0
2016-04-28,46.54391281436759,0.0
2016-04-29,43.64857261198045,0.0
2016-05-02,44.190063413994885,0.0
2016-05-03,40.585805985475176,0.0
2016-05-04,39.25564974747718,0.0
2016-05-05,40.19236941094891,0.0
2016-05-06,39.32373655524195,0.0
2016-05-09,40.332884691201215,0.0
2016-05-10,44.56360294452005,0.0
2016-05-11,43.442026409729806,0.0
2016-05-12,39.545602083857105,0.0
2016-05-13,38.26534600338608,0.0
2016-05-16,43.36408055309551,0.0
2016-05-17,41.30777649339044,0.0
2016-05-18,46.24942557843524,0.0
2016-05-19,44.57771195013079,0.0
2016-05-20,51.12463427165994,0.0
2016-05-23,53.13728579735944,0.0
2016-05-24,57.6155526950763,0.0
2016-05-25,60.22199821130574,0.0
2016-05-26,59.23525866497598,0.0
2016-05-27,59.59216071661665,0.0
2016-05-31,60.96195487449923,0.0
2016-06-01,61.49658782044988,0.0
2016-06-02,61.68629059633031,0.0
2016-06-03,70.18474252949629,0.0
2016-06-06,70.4388842873329,0.0
2016-06-07,72.22894940718126,0.0
2016-06-08,69.68236888426048,0.0
2016-06-09,70.11303755635524,0.0
2016-06-10,62.96726340542353,0.0
2016-06-13,61.35188475008715,0.0
2016-06-14,59.32281597559699,0.0
2016-06-15,59.13954394575517,0.0
2016-06-16,59.47836374845085,0.0
2016-06-17,54.051967929672664,0.0
2016-06-20,55.56962280669109,0.0
2016-06-21,53.323702814641344,0.0
2016-06-22,51.99263265549037,0.0
2016-06-23,57.78741596103139,0.0
2016-06-24,42.379087144052136,0.0
2016-06-27,37.00734870264588,0.0
2016-06-28,45.78465050481672,0.0
2016-06-29,51.8371765681286,0.0
2016-06-30,52.26873192956813,0.0
2016-07-01,50.84579129734687,0.0
2016-07-05,46.88314884771681,0.0
2016-07-06,46.73821701005265,0.0
2016-07-07,47.216616070538905,0.0
2016-07-08,52.43125693777478,0.0
2016-07-11,54.952084942878805,0.0
2016-07-12,56.31030769542556,0.0
2016-07-13,54.63692696171828,0.0
2016-07-14,58.38731555917117,0.0
2016-07-15,58.78228399186533,0.0
2016-07-18,60.051819837676106,0.0
2016-07-19,57.18281197999114,0.0
2016-07-20,59.61183989686418,0.0
2016-07-21,56.05589592155427,0.0
2016-07-22,54.92013729244964,0.0
2016-07-25,55.063444983084224,0.0
2016-07-26,59.58910987037678,0.0
2016-07-27,62.044188268257095,0.0
2016-07-28,59.575603878706445,0.0
2016-07-29,55.87227162823516,0.0
2016-08-01,57.762692714121684,0.0
2016-08-02,56.72006235539892,0.0
2016-08-03,58.28865091464214,0.0
2016-08-04,61.75338397707079,0.0
2016-08-05,65.09033232459998,0.0
2016-08-08,61.85875110392658,0.0
2016-08-09,64.80621533649723,0.0
2016-08-10,65.48721775608709,0.0
2016-08-11,65.73497672871275,0.0
2016-08-12,66.14247889455666,0.0
2016-08-15,69.2685321646891,0.0
2016-08-16,62.971944084866976,0.0
2016-08-17,63.673429272659554,0.0
2016-08-18,64.68552032422974,0.0
2016-08-19,65.8061757176986,0.0
2016-08-22,66.91784150730722,0.0
2016-08-23,68.44916657688879,0.0
2016-08-24,63.91682092301386,0.0
2016-08-25,64.8116557318198,0.0
2016-08-26,66.15672894308474,0.0
2016-08-29,66.44777295660313,0.0
2016-08-30,65.45465489425607,0.0
2016-08-31,63.98627433466416,0.0
2016-09-01,64.94800414103702,0.0
2016-09-02,55.607579547913474,0.0
2016-09-06,51.63657482823495,0.0
2016-09-07,47.68981251803865,0.0
2016-09-08,46.794704395267225,0.0
2016-09-09,36.26189954495744,0.0
2016-09-12,42.88837051239061,0.0
2016-09-13,44.15120903761343,0.0
2016-09-14,50.77739120532371,0.0
2016-09-15,55.429527772743846,0.0
2016-09-16,53.25089851424528,0.0
2016-09-19,52.49800726697888,0.0
2016-09-20,48.908918622568336,0.0
2016-09-21,51.17101709209597,0.0
2016-09-22,49.72862064279471,0.0
2016-09-23,46.648448448442785,0.0
2016-09-26,46.712227813467706,0.0
2016-09-27,52.9285664392934,0.0
2016-09-28,52.67887260136866,0.0
2016-09-29,55.143380006446186,0.0
2016-09-30,55.227528233854976,0.0
2016-10-03,51.0835007597371,0.0
2016-10-04,49.447960102244025,0.0
2016-10-05,55.93578257345438,0.0
2016-10-06,56.87502828292428,0.0
2016-10-07,56.90238827902266,0.0
2016-10-10,57.69920344172874,0.0
2016-10-11,51.24981109960596,0.0
2016-10-12,50.097075912129725,0.0
2016-10-13,47.61804474283124,0.0
2016-10-14,49.60285114557852,0.0
2016-10-17,47.59387115506825,0.0
2016-10-18,53.06628364197205,0.0
2016-10-19,52.53665799373742,0.0
2016-10-20,54.97914008237923,0.0
2016-10-21,54.04224488839878,0.0
2016-10-24,59.461227461395794,0.0
2016-10-25,54.068251130629804,0.0
2016-10-26,52.92910415634933,0.0
2016-10-27,51.58353074577243,0.0
2016-10-28,46.79381417400433,0.0
2016-10-31,48.42558853012329,0.0
2016-11-01,46.046212901674835,0.0
2016-11-02,52.3449400114728,0.0
2016-11-03,53.009171828429366,0.0
2016-11-04,51.558026350568056,0.0
2016-11-07,58.57245374917778,0.0
2016-11-08,58.62544894146294,0.0
2016-11-09,52.28931120259892,0.0
2016-11-10,44.495214765393655,0.0
2016-11-11,43.988461229676226,0.0
2016-11-14,39.50988367059097,0.0
2016-11-15,43.811155564652985,0.0
2016-11-16,45.915776446013446,0.0
2016-11-17,44.89651718414877,0.0
2016-11-18,46.6735387802077,0.0
2016-11-21,53.00629755911193,0.0
2016-11-22,58.27635284226102,0.0
2016-11-23,58.343265768090156,0.0
2016-11-25,57.803940958239025,0.0
2016-11-28,54.41489836843212,0.0
2016-11-29,55.468044140124114,0.0
2016-11-30,48.1634726241475,0.0
2016-12-01,39.59311470195772,0.0
2016-12-02,41.63536089240615,0.0
2016-12-05,44.298563129774934,0.0
2016-12-06,42.81478991620866,0.0
2016-12-07,47.92395747681632,0.0
2016-12-08,50.58794611268558,0.0
2016-12-09,59.16835758330206,0.0
2016-12-12,57.98518057921555,0.0
2016-12-13,59.174906180261,0.0
2016-12-14,58.08024660308045,0.0
2016-12-15,60.397508673412354,0.0
2016-12-16,58.13388095116102,0.0
2016-12-19,60.16219327670204,0.0
2016-12-20,61.712277979778776,0.0
2016-12-21,61.926608245330215,0.0
2016-12-22,59.22968835043096,0.0
2016-12-23,60.66777664845231,0.0
2016-12-27,61.069207519927645,0.0
2016-12-28,57.50817912756795,0.0
2016-12-29,56.977100014882375,0.0
2016-12-30,52.04758855125114,0.0
2017-01-03,54.17366994955599,0.0
2017-01-04,52.19164396145404,0.0
2017-01-05,48.098482722689546,0.0
2017-01-06,51.437317825655825,0.0
2017-01-09,51.975486256422876,0.0
2017-01-10,56.779527649092195,0.0
2017-01-11,54.921300983669035,0.0
2017-01-12,54.009850071944534,0.0
2017-01-13,56.19520718675971,0.0
2017-01-17,53.909284816827046,0.0
2017-01-18,61.26689510619433,0.0
2017-01-19,61.85597829412382,0.0
2017-01-20,67.24738314497554,0.0
2017-01-23,67.10195938856029,0.0
2017-01-24,72.43225533777489,0.0
2017-01-25,75.39069639919174,0.0
2017-01-26,76.35085542599963,0.0
2017-01-27,77.20878068451196,0.0
2017-01-30,72.69396897595651,-1.0
2017-01-31,66.53921202262325,0.0
2017-02-01,69.60798298194423,0.0
2017-02-02,69.85945595672075,0.0
2017-02-03,71.33157009011529,0.0
2017-02-06,71.60993890770408,0.0
2017-02-07,70.43323506388046,0.0
2017-02-08,71.18900808839823,0.0
2017-02-09,68.26694949366632,0.0
2017-02-10,68.42631677187904,0.0
2017-02-13,69.4984427691348,0.0
2017-02-14,66.71668289882336,0.0
2017-02-15,67.37791169898553,0.0
2017-02-16,69.5063167536969,0.0
2017-02-17,71.51039745042074,0.0
2017-02-21,73.44912575583903,0.0
2017-02-22,74.55387492297939,0.0
2017-02-23,67.05310592686948,-1.0
2017-02-24,66.63667527517626,0.0
2017-02-27,69.42271993988051,0.0
2017-02-28,64.7961980690057,0.0
2017-03-01,68.74697740193804,0.0
2017-03-02,70.5351553382419,0.0
2017-03-03,71.36613213617737,0.0
2017-03-06,70.58841281091892,0.0
2017-03-07,71.7135032297804,0.0
2017-03-08,72.04198924489903,0.0
2017-03-09,74.04111850483633,0.0
2017-03-10,77.19026360638226,0.0
2017-03-13,77.2576560294572,0.0
2017-03-14,72.50033381069932,-1.0
2017-03-15,73.78626192545866,0.0
2017-03-16,68.30361347200196,-1.0
2017-03-17,65.90435819424899,0.0
2017-03-20,65.96873011310714,0.0
2017-03-21,56.19713671024581,0.0
2017-03-22,57.96528037364312,0.0
2017-03-23,56.99087040246217,0.0
2017-03-24,59.693784705667795,0.0
2017-03-27,59.79530900309724,0.0
2017-03-28,62.18809056074479,0.0
2017-03-29,62.63433585695245,0.0
2017-03-30,59.99016926051962,0.0
2017-03-31,57.79351272742601,0.0
2017-04-03,57.463544784915435,0.0
2017-04-04,57.7191442901396,0.0
2017-04-05,53.80260851019265,0.0
2017-04-06,54.4641347521767,0.0
2017-04-07,55.82178677025127,0.0
2017-04-10,55.28650304435528,0.0
2017-04-11,54.16292916844199,0.0
2017-04-12,39.18297217052047,0.0
2017-04-13,43.391781896115035,0.0
2017-04-17,47.97702510319769,0.0
2017-04-18,46.765968129962005,0.0
2017-04-19,47.727460572909784,0.0
2017-04-20,55.14220216436268,0.0
2017-04-21,54.165437763283165,0.0
2017-04-24,59.15282918046318,0.0
2017-04-25,61.57652746044934,0.0
2017-04-26,58.71577105943952,0.0
2017-04-27,60.517410978586554,0.0
2017-04-28,56.310055649019446,0.0
2017-05-01,57.01782319742842,0.0
2017-05-02,62.259859703298616,0.0
2017-05-03,61.207343961659895,0.0
2017-05-04,58.35830503332939,0.0
2017-05-05,62.15131557291018,0.0
2017-05-08,59.57063302763868,0.0
2017-05-09,63.526855293373515,0.0
2017-05-10,66.47615136134607,0.0
2017-05-11,66.00357498821154,0.0
2017-05-12,70.50817427368544,0.0
2017-05-15,72.90438284909173,0.0
2017-05-16,74.10193367380694,0.0
2017-05-17,58.37429400003366,-1.0
2017-05-18,63.90693920260235,0.0
2017-05-19,59.32040398864324,0.0
2017-05-22,62.72577305950206,0.0
2017-05-23,60.42333365544006,0.0
2017-05-24,62.82604011963874,0.0
2017-05-25,63.784630487817346,0.0
2017-05-26,64.05723320707389,0.0
2017-05-30,62.091963733799695,0.0
2017-05-31,61.60234148860586,0.0
2017-06-01,54.99962019775631,0.0
2017-06-02,69.23632651008093,0.0
2017-06-05,66.63901899229364,0.0
2017-06-06,67.55556253346796,0.0
2017-06-07,67.79401921833798,0.0
2017-06-08,68.18892855239825,0.0
2017-06-09,55.66515770274192,0.0
2017-06-12,55.04733858922293,0.0
2017-06-13,55.25928419729191,0.0
2017-06-14,52.912219604307445,0.0
2017-06-15,51.43132225713643,0.0
2017-06-16,49.754638464472585,0.0
2017-06-19,54.206162704882864,0.0
2017-06-20,53.02845160186321,0.0
2017-06-21,57.365633831225146,0.0
2017-06-22,56.20876209214698,0.0
2017-06-23,57.2401719192651,0.0
2017-06-26,54.44656630667548,0.0
2017-06-27,47.23142765169893,0.0
2017-06-28,52.38207174539264,0.0
2017-06-29,46.49326041385301,0.0
2017-06-30,45.72459541689975,0.0
2017-07-03,43.21090420326087,0.0
2017-07-05,45.010748756666835,0.0
2017-07-06,48.23176837832603,0.0
2017-07-07,52.191045673256966,0.0
2017-07-10,53.94192781465865,0.0
2017-07-11,53.09922849972958,0.0
2017-07-12,57.51564074415467,0.0
2017-07-13,58.18662566853511,0.0
2017-07-14,60.40361245225052,0.0
2017-07-17,58.99223546978523,0.0
2017-07-18,60.42616867643537,0.0
2017-07-19,63.01751928601432,0.0
2017-07-20,61.83615562786999,0.0
2017-07-21,61.43369072356347,0.0
2017-07-24,61.32819926707148,0.0
2017-07-25,62.414367844934276,0.0
2017-07-26,64.65716252389724,0.0
2017-07-27,56.652855343641946,0.0
2017-07-28,55.95107670167162,0.0
2017-07-31,51.61944010845725,0.0
2017-08-01,53.40064213998839,0.0
2017-08-02,58.093693202465396,0.0
2017-08-03,54.503574310182685,0.0
2017-08-04,53.23283434885453,0.0
2017-08-07,56.37705242342837,0.0
2017-08-08,55.08191444535715,0.0
2017-08-09,52.49306913035348,0.0
2017-08-10,44.02871834919502,0.0
2017-08-11,47.68196673699362,0.0
2017-08-14,53.88944876312662,0.0
2017-08-15,56.160993071044444,0.0
2017-08-16,55.877906839624764,0.0
2017-08-17,49.54191846445497,0.0
2017-08-18,51.71042196329127,0.0
2017-08-21,51.936388896078356,0.0
2017-08-22,56.7141889380435,0.0
2017-08-23,58.08438651691638,0.0
2017-08-24,56.05363542477413,0.0
2017-08-25,47.21174209419672,0.0
2017-08-28,45.338695255443966,0.0
2017-08-29,44.13434179657025,0.0
2017-08-30,48.242802322168025,0.0
2017-08-31,53.36400416023284,0.0
2017-09-01,53.89097727173508,0.0
2017-09-05,50.52067883190901,0.0
2017-09-06,50.81269750935157,0.0
2017-09-07,48.2276560051203,0.0
2017-09-08,46.087223215049804,0.0
2017-09-11,49.61001577439818,0.0
2017-09-12,49.04911147363408,0.0
2017-09-13,48.18386128251104,0.0
2017-09-14,48.93630484957689,0.0
2017-09-15,52.62933754602963,0.0
2017-09-18,52.92087218419917,0.0
2017-09-19,52.84969197986045,0.0
2017-09-20,45.450705105651345,0.0
2017-09-21,43.09143904500712,0.0
2017-09-22,42.04995840783979,0.0
2017-09-25,38.80140957846977,0.0
2017-09-26,41.07573167807032,0.0
2017-09-27,45.135770970704,0.0
2017-09-28,47.84860319029261,0.0
2017-09-29,47.42777990329323,0.0
2017-10-02,45.24716784948,0.0
2017-10-03,44.23794809713567,0.0
2017-10-04,47.43726386949971,0.0
2017-10-05,49.48701505815889,0.0
2017-10-06,51.94643893638802,0.0
2017-10-09,52.74675265303788,0.0
2017-10-10,52.16509852980876,0.0
2017-10-11,57.28066182107058,0.0
2017-10-12,54.9389739707124,0.0
2017-10-13,53.84389247362809,0.0
2017-10-16,52.027740826551266,0.0
2017-10-17,46.782496016752745,0.0
2017-10-18,48.65016338479129,0.0
2017-10-19,49.04816759050047,0.0
2017-10-20,48.97903054593684,0.0
2017-10-23,49.02473758304085,0.0
2017-10-24,53.98948579626564,0.0
2017-10-25,51.114245311455484,0.0
2017-10-26,48.10967309323738,0.0
2017-10-27,59.33830594498922,0.0
2017-10-30,66.36228793610175,0.0
2017-10-31,68.23174147100013,0.0
2017-11-01,61.94769802635471,0.0
2017-11-02,62.1156162942492,0.0
2017-11-03,71.17736483303251,0.0
2017-11-06,73.05600064609678,0.0
2017-11-07,65.81648281463993,-1.0
2017-11-08,66.43008311615304,0.0
2017-11-09,59.36777898232232,0.0
2017-11-10,58.703088423507985,0.0
2017-11-13,58.73908256219626,0.0
2017-11-14,56.90243891750897,0.0
2017-11-15,58.72938009698458,0.0
2017-11-16,63.31071383060919,0.0
2017-11-17,63.02623210752826,0.0
2017-11-20,65.03572938757829,0.0
2017-11-21,66.13909713407249,0.0
2017-11-22,64.5992009556613,0.0
2017-11-24,68.99161116003333,0.0
2017-11-27,70.24088254625916,0.0
2017-11-28,61.75033123901631,0.0
2017-11-29,55.90351467017357,0.0
2017-11-30,60.25302939124349,0.0
2017-12-01,54.60340030607037,0.0
2017-12-04,48.59205923977419,0.0
2017-12-05,47.23458097399807,0.0
2017-12-06,48.95992228789129,0.0
2017-12-07,48.95992228789129,0.0
2017-12-08,45.96591820633839,0.0
2017-12-11,46.001064361066355,0.0
2017-12-12,45.03200966603971,0.0
2017-12-13,48.114952025587236,0.0
2017-12-14,45.912469492878394,0.0
2017-12-15,51.496894955657865,0.0
2017-12-18,51.83698016486058,0.0
2017-12-19,51.19729725896218,0.0
2017-12-20,52.92653644821487,0.0
2017-12-21,49.02951435768427,0.0
2017-12-22,49.81025483726497,0.0
2017-12-26,45.9481600144622,0.0
